,Generation,label
10,putin xi use coronaviru crisi extend control across world trump struggl keep polit russia alon rule europ china mao zedong rule asia turn make difficult polit financi well presid ceo america first bank chairman nomine cia winner emmi award nomin present win nomin win nomine award nomin win percentag percent categori ref name tv news histori winner time lead american televis show host award posthum current day elig consid finalist recipi runnerup runnersup finalist recipi contest final contest semifin semifin final quarterfin qualifi final conclus commenc climax convict convict dismiss termin retir retir retir retir retir depart depart depart depart leav exit remain separ part farewel goodby goodby bye goodnight hello greet greet kindli leav pleas stay forev see wait patient wait impati impati anxiou anxious nervous nervou fear dread fear scare frighten terrifi worri concern alarm agit panick frantic startl restless flee flee fugit fled flight away run run departur eagerli commenc courtroom outgo linger previou watch contest hover posthum ful closur deceas retrospect past termin conclus archiv ding paus disqualifi candid troubl graduat convict aliv elig competit revok inter novic conclud biographi recal lifetim termin hiatu semifin turbul former activist lucent breathless complet fatal prize suspicion tenur career contest refrain funer versu medal paus disturb burial confluenc demis paus jubile qualifi discontinu incumb legaci pension spectat resign presentday ascens perch trophi belov mid commenc resum mourn tribut conclud preced lengthi death descend elderli presentflashback mort thought mid tens hail shriek congratul offspr veteran tens immort shudder wink ascend admir challeng prior spectat vengeanc exodu alumnu remors stir merri veteran ribbon brief remembr retroregret honor prolong endeavor courag infanc mentor archiv exresign senior ribbon workplac homecom reunion young calm incept success hush decad memori remnant express allegi mid experi youth arriv dad old new sunset reveng moment fond memori granddaught anniversari induct hatr premis moment descend spous terror consolid adulthood apprenticeship childhood birthday happi trembl feat southbound triumph noun pride bodi fatal sorrow low hearth extant emot what joy thrill mood sleep age pray ghostli tempor birth job retreat sorri matur smile lastli storm today recur mid slack descend yesterday success,xlm
11,south korean compani creat coronaviru test kit three week saw today pm ref name day later also us c x z w r u v l p q n e g h j k sh well home everywher els abroad wherev anywher ever anytim alway forev never someday sometim sometim usual often rare mostli even occasion almost twice mayb tomorrow perhap soon probabl ye definit possibl certainli quit like sure sure yeah okay right far anyway still hope eventu yet somehow oh god pleas hurri alreadi dammit faster sooner actual nowaday late especi whenev anyth happen suddenli inde fortun though unfortun nevertheless luckili nonetheless thank although iron moreov altogeth whatsoev meanwhil somewher away someplac nearbi elsewher exactli whatev realli happen except appar otherwis basic noth anymor either way therefor immedi afterward yesterday start happen sinc begin nowher till final everyth began occur afterward etc etc everyday everi day liter daili like know earlier thereaft absolut inevit alright howev randomli ie undoubtedli huh seldom instantli frequent necessarili happili lessli dental allyal ordinarili nowpres shortli welltheneverindefinit ultim whenobvi awhil againwherea abli momentarili andlik abruptli accident utterli presum nevertooeveryrepeatedli lywaytemporarili ly goddamn mostlytowholli thereingli dayyunexpectedli ousli fulli wellopenthu dili evid fularili whereincred lessallalbeit unhowaforelong allearlyyalneatli onceandjusterali ousmoreeverthnthengodwaitoueasili ssomenotsuncheeroustot extrem attemporandaedaldtwfarwsnosuddenworingnonswiftli backydli wise ofisoldneishardtimeforheavyupmanotheraryharddbounsstotheuponatofedirtomindpowerinrepoweradandaywithadanatparenough scbackresheitenanlook downwholevopmassdroncaningrightamstrongdarkaphanselfautohwith forallohypertinew,xlm
12,troubl line donald trump latest news confer coronaviru winner emmi award nomin documentari featur categori nomin twice congratul thank american spot nation state vote machin rate board poll also nd place nationwid x b c e f g h j k l n p r u v z w q sh cz th ts ps rd tx cr wr cm sm fr ns ms ds ss ct cs dr fs st su us sc hs bs rs nt mr ks os ls ws gs lt cn pc nd sr fl jr sp eu nr br au de co pm pt tr dt du lu ap mb pa pl cp lr se sa sl hr ac au ch tt award ra db aa la ca nn ti ty cga r sam da vr bf dd ref pba na gm gr nbllb hdm wukval dbest thl trex ng ir mm ff dy kg ol nwnc ia vlru wa xrt ni il mar ri ur oo new zta sk sui arngrrwith mt irnytin est mangnswqyl grsw air khbio uppi aw priar cpinnrvor yshi cat man man sky dar ou winbar fe jiron egg im mal appl fi nk gremo ai wild guy po bran tran pon mag shwo bin pasmel ko ib bi fysmmn oztin der kh thanpro n samyin mr le spi neo gold yn mk dn kr,xlm
13,coronaviru could hurt boe max crisi messag receiv accept acknowledg verifi success transmit nasa microsoft corpor via satellit link congratul presid ceo chairman board ibm corp success space busi us govern industri servic usa world economi c billion br summari happen noth happen someth happen know understand situat perfectli well therefor ye sir indeedy good bye goodby later see ya soon goodby also thank much worldwid everyon know person includ famili member friend necessarili peopl relat somehow mayb even cousin sometim sibl children parent grandpar rel other neighbor teacher student professor doctor nurs lawyer judg prosecutor attorney judg advoc advoc gener gener armi command politician scientist engin physician investig spi soldier pilot fighter airplan ship plane boat car train station airport termin hotel restaur store warehous shop build room apart hous home place thing machin devic comput softwar program applic websit blog blog site forum facebook twitter websit youtub channel video imag photo album book journal magazin newspap period magazin articl onlin news stori today yesterday tomorrow futur someday forev alway ever never joke stori short film anim sound effect equip pictur sister kid phone internet hello comput brother movi uncl applianc ambassador everywher hi yeah alien sister okay song photograph cousin brother school offic famili earth aunt hey guy mom automobil boyfriend dad friend twin father archiv grandfath mother galaxi priest music historian mother dear neighbour submarin girlfriend lover stranger pet relat farewel paint event colleagu enemi folk word lover mate job angel peer classmat robot birthday wed astronaut aircraft father letter secret superior driver planet flight partner boss anim workshop human friendship best sorri festiv origin old palac god thought fun far memori stranger club asteroid egg radio fellow happi spirit like huh coffe photographi holiday fa villag journey new spirit everyday brain associ human eye job danc secret crow door soul day weird pub root fanci elev window instrument root time peopl task fellow person one heart world star club magic merri rich air mind owl soul celebr craft dragon weekli idea anim folklor magician wing express young fruit express familiar special sky jewel wee idea kin skill normal money color hail mind weather talent astronomi speci inventor dream adventur folk sunset man languag farmer cat activ spell home night look moon solar flower express,xlm
14,hong kong protest unrest crimin gener us arrest fals true fabric crime scene photo evid report descript arrest murder intent kill percent fals arrest person end align left math x p e b c f g h j k l r n w u v z time usual case report polic investig year averag per peopl annual almost doubl rate data began collect crime women includ rape victim specif target men especi male black male hispan white femal asian american filipino africanamerican indian chines korean japanes italian irish polish russian greek german dutch french swedish norwegian danish english spanish portugues swiss hungarian czech slovak slovenian serbian croatian bosnian macedonian albanian maltes romanian ukrainian belarusian latvian lithuanian estonian finnish scottish welsh turkish kurdish thai mongolian armenian azerbaijani jewish austrian habsburg georgian serb iranian arab afghan somali ethiopian tamil pakistani hindu bengali telugu urdu hindi punjabi malayalam kannada sri lankan lanka sk fu q fp kerala death noun persian iraqi twitter arab arabian incid violent latin abl burmes assault moroccan brown fake sexual violenc sexual islam assault kill kill attack nepal libya terror isi domest egyptian sunni murder bomb suicimurd suicid terrorist sex sa reveng gender sanskrit death oppress mali hate hinduism slain terror global india assassin kidnap sikh nation mafia trump riot cricket riot tibetan witchcraft conspiraci ethnic bhutan atroc traffick corrupt karat theft treason worldwid abduct robberi crimin democraci outlaw wikipedia tempor buddhism law conflict religion murdershia allah tornado activ gaelic revolut abort sabotag tea karma liberti espionag war rebellion robin moral dare piraci martial risk cat birth money human auto upris fire legal histori coffe pregnanc anim tong folklor aviat cyclon alien hawk dharma cyber chicken justic natur magic religi spi thief express buddhist crow hurrican monkey shack pub time countri depress dairi civil flight alt folk dust funer adventur storm spi polit graveyard job graviti low merri car insect mood express ku fanci nobl ee ri bird pawn aerial cow blacksmith work solidar melancholi raw sentiment rope spirit poultri crude yang farm job,xlm
15,christma hong kong mark demonstr tear ga free peopl right mainland china macau includ taiwan japan plu singapor countri usa exclud canada except australia minu uk also malaysia especi indonesia ye philippin even thailand vietnam lao cambodia mayb myanmar etc etc x utc time br korea russia march april januari februari august septemb may june juli octob decemb novemb rain spring activ day th revolut holiday summer twitter th holiday th weather murder winter snow raini tourism inflat like halloween googl express autumn rubi hurrican depress easter birthday storm birth thanksgiv shop boot hail sunshin shine appl carniv cat saturday economi job goblin electr dad ice news ship toast fun travel cake champagn coal coffe magic parti adventur happi night internet fanci polit death dairi merri job float sugar gossip tea cold sun work sex pub wine money fire gold market transport sunset moon custom coin spi sheep moonlight rice meat earth stock shop egg food egg spirit blood dinner anim heart cow human junk dust golf milk juic factori graviti wizard cyclon sky chocol machin cheap poppi jewel low dark worker shini bread star vanilla fruit weird chicken farm fruit shed blizzard monkey hors car orang candi currenc crazi,xlm
16,new art district aim brighten chennai commun dark reput downtown madra india america relat cultur tourism depart tamil nadu govern director gener mr anand kumar k dr drskk size class type big citi cultur intern ref name n tnd till date outlook growth report summari unesco cite right side page inclus earlier year ie applic also see link develop plan detail project detail inform regard includ fund sourc like grant etc project etc link free softwar base websit mainli use toward educ especi children welfar relat activ social work other forth basic web site provid servic mostli educ medic research center even hospit hospit clinic librari archiv museum galleri theater cinema park palac palac car train buse tram airport termin restaur hotel club pub bar shop store market street squar road highway railway station univers colleg school offic build neighborhood apart hous elev stair lift door window room floor ground level underground tunnel bridg canal waterway port websit beach onlin workshop theatr journal updat citat exhibit anytim book map data start publish facebook refer ted citi movi map corridor internet googl interact capit twitter newspap link wikipedia accord wiki news document hall nation histori geographi blog church document festiv next plane event app databas patent villag photo index villag roof job articl earth pool satellit wikicit magazin sport calendar car comput statist gig newspap song invent comic list game video automobil coffe idea encyclopedia film music blog futur gp chapter aircraft peopl flight stori radio pub fiction brand time ship wed jewel paint use food magazin technolog air craft shop thing auto architectur concert dna charact idea anim forward cat race ship word color tea dress flower prologu color letter planet sky vehicl paper mice star pill bike colour galaxi town caf human rice cloth bio anim app bread info cell soul metal cloth water potteri currenc univers scienc plant school old journal core fabric go planet sugar sun meat magic egg common cloth fanci rock spirit space cup backward bicycl element mail human dog rain moon birth biolog fashion chicken chocol sunset diner quantum blood cat fruit p mind fiber garment languag,xlm
17,east pari world fame imagin travel fuel christian louboutin success us home travel make us differ america belong first class luxuri europenot anymor align left math edit need x plu minu equal time infin mean far becom guy e h b c g u v w z r p q n l j k f work well everyon alon forev except mayb one day soon perhap someday sometim today even tomorrow sometim never ever alway everywher nowher anywher anytim somewher els someplac wherev whenev elsewher whatev away thereabout etc etc everyday like life suck realli bad yeah right okay ok alright ye oh good bye goodby goodby farewel hello hey listen wait stop pleas tear cri cri cri cri tear sob sob mommi daddi care mom dad grandpa uncl grandma aunt grammi grandmoth grandfath granni gran mama pa papa mr presid mr secretari sir boss man manag supervisor foreman assist superintend chief engin station nowaday anyway also huh yet somehow usual ee guess late awhil dear sorri though that father sooner whoever th everybodi thank better someth pretti say somebodi often mister end way ameanwhil mother mum thing anyth brother eh quit eventu nobodi anybodi happen grandteach gone mostli sweeti occasion noth dammit time go whoa seem there crazi friend goe god adventur wheregreat tri go wow sweetheart cat back come done ago lost sleep senior sad find without fun hell happi honey sister yesterday still forget upset heaven what old darl everyth hard none babi hope someon found feel luck job mad get easi stay new sure fine make fair poor fanci older humbl forgotten look danger help hurt take went thing money give weird reveng wish sunshin break troubl dead glad shini see want preciou mind futur fli best shine born wonder tonight keep happen togeth hate shame loss spot get mood reason night sun send big wink song lose moon death comfort rite think glori merri either war idea gain lose light rememb chanc laugh point tri angri apart,xlm
18,famou build india ancient wonder modern marvel back sx coalco dumb niger pss oon n litnocrossxthi ing black retoon r l coastar dosunpor irdog br v greolterra drcross titcboro mancoast ygran maritim aero bin pani oberocean ferri binoxoz andon oritex north island midgrand porter southsouth rice grennorth corriverdri tran coal neo berwinno river priridg nn dandcarfenburdeepup landw topmureast,xlm
19,coronaviru countri travel ban follow x b c ban pregnanc way possibl imposs mean death ref name end p print align left side right e f g n r u l z w v q qs rs sh ss sst sssr ssa sse sa sa ass asat asa asi ash asha sha so soh ah oh ye uh huh yeah well okay good bye goodby goodby farewel hello happen anyway hey see look around room dear child babi boy darl girl sweetheart sweeti mommi honey daddi mama pleas mom cri mother cri father sob children weep parent cri sibl older brother sister uncl cousin aunt nephew niec cousin grandfath grandmoth grandpa grandma granni gran greatgrandpar greatgrandfath ancestor ancestor rel rel famili tree diagram show world crisi chang forev mani die start peopl dead death today die daili die everyday day tomorrow die everi week sinc yesterday kill hundr thousand live million live live aliv breath breath million sorri kill day patern dad home count babi kill tear edit hmm eh murder hospit sat kill murder hi birth kill sad sob birth abort back doctor famili su sad sm thank slaughter killer murder alt suicid stranger genocid massacr ha war sister reveng war funer violenc blood ee gun end rape home job soldier oo whoa happi murder terror atroc childhood friend crime marriag murder wed mother assassin treason grief work riot job law vengeanc offspr smile ok friend ri hate hatr murderexecut ceasefir crime conspiraci love diplomaci hh peac sabotag honor justic sorrow romanc happi angri danger sacrific betray guilt poppi poverti work mood money blame honour freedom pleasur karma pride duti forbidden harvest religion labour sun moral corrupt shame bad duti task kin act reward sunset magic honesti debt night courag harmoni fault conscienc self away desir meat sex educ envi sleep fun workplac braveri depress time employ gift go emot moon mind rice heart joy rain sin break wink fri fear busi coffe aurora snow merri shine deed liar lie light news dark moonlight lie tragedi fair gold bond tea punish express morn assembl cold new moral mad,xlm
