,Generation,label
34,movi predict outbreak like coronaviru contagion movi depict global pandem caus new coronaviru movi center around effort cdc agent track sourc pandem prevent spread outbreak movi tell stori small town america struck mysteri ill caus widespread panic town citizen forc band togeth tri find cure diseas andromeda strain movi team scientist tri prevent pandem spread across globe scientist forc use ingenu stop pandem reach san francisco war world movi tell stori martian invas halt effort small town america town citizen use ingenu fight back martian forc signal movi tell stori team scientist tri find cure diseas caus peopl lose mind scientist forc use ingenu find solut diseas,gpt3
35,orlando bloom come home selfquarantin post nov lo angel reuter actor orlando bloom said friday come home selfquarantin contract measl unit state “i selfquarantin home next day ensur contract measles” bloom said facebook page yearold actor made announc day center diseas control prevent warn peopl two dose measl vaccin contact individu viru could infect measl outbreak unit state alreadi sicken peopl state district columbia accord cdc diseas highli contagi lead sever respiratori ill includ pneumonia even death,gpt3
36,tom hank rita wilson share updat coronaviru diagnosi hollywood mostlov star come togeth share updat health sinc test posit coronaviru,gpt3
37,bloodshot bring vin diesel back life superherolik origin stori film direct dave green base popular comic book seri adam hugh follow disgrac exdea agent subject top secret experi bring back life superpow bloodshot reborn allnew origin stori world’ popular character—vin diesel’ ruthless bloodthirsti mercenari bloodshot arm arsen power weapon abil he’ quest find place world battl evergrow list enemi star includ vin diesel keanu reev jason momoa domin cooper rubi rose,gpt3
38,jay electronica final releas debut albumth white negro latest album “the white negro” san franciscobas produc artist chanc rapper right earn titl hiphop reign “enfant terrible” predecessor electron music naughti step chicagoborn rap artist kany west releas album dizzi pace recent year like chanc often eschew spotlight last week kany west debut seventh album “the life pablo” floodgat open artist includ chanc rapper releas debut album chanc rapper “the white negro” brilliantli produc strang beauti album find root tradit jazz soul draw inspir work franci bacon william burrough jame baldwin kany west “the life pablo” ambiti chaotic often brilliant album find root gospel blue,gpt3
39,quiet place ii releas delay coronaviru sequel quiet place delay coronaviru,gpt3
40,bachelor peter weber madison prewett split day dramat final bachelor peter weber madison prewett split day dramat final accord touch weekli weber prewett tear goodby end abc realiti show final episod monday magazin say weber move prewett hous two agre speak final reunion show januari weber propos prewett final episod split come weber told peopl magazin didnt want propos show impress prewett didnt want tv didnt want think worri outcom show weber said want love prewett said weber best husband boyfriend ive ever relationship weber told peopl final decis propos came prewett reveal think get marri six year like ever get marri go weber said copyright © abc radio right reserv,gpt3
41,pete davidson doesnt exactli stretch much big time adolesc new hbo comedi big time adolesc pete davidson hilari portray young man struggl figur ident fit societi despit zani charact davidson seem realli reson issu young adult face interview gq davidson discuss struggl experienc teenag year compar charact big time adolesc recal feel like outsid high school recount would often hang older kid order fit davidson also share advic young adult struggl find place world biggest piec advic give process doesnt happen overnight keep dont take thing person your afraid make mistak eventu youll find way davidson portray young man face challeng grow refresh honest portray realiti mani young adult word encourag sure reson anyon who struggl find place world,gpt3
42,serena william spend next week solitud serena william spend next six week solitud reflect life career choic,gpt3
43,gloria gaynor fight coronaviru take hit song surviv sink gloria gaynor one success icon singer time survivor breast cancer gaynor alway public eye hit song “i survive” becom anthem lgbt commun cancer patient gaynor recent join forc american cancer societi campaign rais awar coronaviru kill peopl sinc new video gaynor take hit song “i survive” sink sing lyric wash hand “i surviv even can’t” gaynor sing “togeth surviv everi day” video part social media campaign call “washyour handssoyoudon’tgetc coronavirus” “we see surg coronaviru infect tragic consequences” said dr daniel j rabin presid ceo american cancer societi “we need everyon help stop spread viru wash hand keep other safe” american cancer societi urg peopl take follow step avoid get coronaviru wash hand often especi eat use restroom handl food cover nose mouth sneez cough avoid close contact peopl sick stay plug health inform warn friend famili danger coronaviru,gpt3
44,riverdal halt season product coronaviru riverdal produc halt product fourth final season show concern coronaviru show set fiction town riverdal charact face possibl pandem riverdal star kj apa lili reinhart camila mend,gpt3
45,gayl king tell oprah she move kobe bryant controversi gayl king tell oprah she move kobe bryant controversi gayl king tell oprah she move kobe bryant controversi gayl king tell oprah she move kobe bryant controversi gayl king tell oprah she move kobe bryant controversi gayl king tell oprah she move kobe bryant controversi,gpt3
46,tom hank rita wilson know tom hank rita wilson marri sinc three children met film movi boy dont cri got marri two month later wilson actress singersongwrit star film like green mile offic hank actor director best known role philadelphia forrest gump big bang theori,gpt3
47,kate beckinsal post power respons harvey weinstein prison sentenc actress activist call timeout aftermath sexual weinstein scandal,gpt3
48,jerri seinfeld postpon new york citi show recent announc larri david would join jerri seinfeld road summer support new album ‘comedian car get coffee’ howev jerri announc abl make trip new york citi perform usual standup show result “i’v decid usual stand show new york citi summer new show lo angel larri david” jerri said statement “it lot fun hope see there” two comedian instead perform mgm grand garden arena la vega juli nd rd fan seinfeld still catch road summer though schedul perform southeastern comedi festiv raleigh nc juli th th,gpt3
49,tom hank rita wilson famili speak coronaviru diagnosi emot statement tom hank rita wilson famili say coupl good spirit fulli appreci support love one learn coronaviru,gpt3
50,justin timberlak anderson paak duet funki dont slack dont slack releas januari th,gpt3
51,view show suspend studio audienc coronavirusfear reuter lo angel tv host view us show wednesday suspend studio audienc fear coronaviru kill peopl middl east cb morn talk show said statement suspend live studio audienc thursday show precautionari measur us network make view show abc nbc fox said take similar step tv studio long consid weak spot spread contagi diseas peopl easili cross floor talk friend other audienc mani live show also airdrop food water audienc major us network suspend studio audienc precaut abc wednesday spokeswoman view said decis made consult health offici studio audienc weak spot spread contagi diseas show produc abc tape broadcast sinc without suspend studio audienc viru caus intern alarm fear could evolv deadli form understand concern appreci support viewer abc spokeswoman said email wednesday studio audienc weak spot spread contagi diseas show produc abc tape broadcast sinc without suspend studio audienc viru caus intern alarm fear could evolv deadli form abc said suspend live studio audienc thursday show precautionari measur us network make view show nbc fox cb said take similar step,gpt3
52,hunt leverag partisan divid hook sell exploit throwback hunt new video game cast player hunter must track supernatur creatur attempt save human game releas conserv outlet fox market partisan polit messag hunt base slovenian movi name also releas fox game cast player hunter must track supernatur creatur attempt save human game releas conserv outlet fox market partisan polit messag hunt cast player hunter must track supernatur creatur order save human,gpt3
53,time other react harvey weinstein sentenc time join global movement end sexual violenc organ said statement applaud judg richard berman leadership import movement sentenc harvey weinstein least eight year prison sentenc send clear messag sexual violenc toler,gpt3
54,matt luca take sandi toksvig great british bake host luca host show sinc reviv previous host verdict queer eye great british bake air bbc two,gpt3
55,jenna dewan welcom new babygirl jenna dewan welcom firstborn daughter harper husband chan tatum saturday lo angel expect mother took instagram share sweet photo newborn alongsid husband bed hour give birth “chan excit announc arriv harper tatum arriv blessed” actress caption snapshot coupl announc engag octob marri two year dewan also yearold son everli previou marriag “harper perfect love” dewan gush statement welcom daughter “she everyth hope can’t wait rais together”,gpt3
56,kumail nanjiani recreat buff movi scene still deserv nice thing there one quit like kumail nanjiani take break seriou world live get us giggl hilari recreat scene favorit buff movi good laugh revisit fave definit still deserv,gpt3
57,tv show watch your mood lean worri your mood lean worri tv show would ideal fit perhap one show mindi project show mindi kale portray woman struggl career person life howev also cope worri sister end wors anoth show may good fit good place show eleanor shellstrop play kristen bell accident sent good place instead bad place die unfortun worri regret life prevent truli happi good place show provid mix comedi drama help understand process worri,gpt3
58,what stream netflix hulu amazon march netflix hulu amazon offer varieti tv show movi documentari stream march,gpt3
59,tv show help find happi place right your feel stress good show watch take mind thing offic park recreat law order svu mindi project new girl park recreat offic modern famili mindi project rock offic new girl park recreat mindi project,gpt3
60,banker yield modest return appl first bite movi banker yield appl modest return first bite movi film base japanes manga follow tokyobas banker blackmail crime boss launder money appl distribut banker global gener minim revenu film compani said movi made avail user countri allow build global audienc,gpt3
61,al pacino hunt nazi hunter seri whose premis top execut hunter new eightepisod seri premier amazon prime video sunday night premis seri world war ii veteran al pacino hunt nazi amazon rainforest seri start strong pacino great role open scene suspens welldon howev seri quickli lose steam nazi welldon seri realli explain al pacino hunt motiv addit seri littl els offer plot thin charact undevelop overal hunter unremark seri suspens time lack enough substanc realli compel nazi poorli done seri spend enough time develop charact plot fan al pacino may enjoy seri otherwis worth time,gpt3
62,onward continu pixar appar quest make us crywith movi onward pixar newest movi absolut heartbreak follow stori girl robot embark journey find new friend film abil draw emot even harden heart beauti anim stori onward mustwatch fan pixar,gpt3
63,littl america bring warm look immigr stori appl tv littl america new seri debut exclus appl tv tell stori immigr world call america home seri warm look individu famili highlight uniqu special aspect stori,gpt3
64,fastest way pay credit card debt one definit answer question differ peopl differ payment strategi credit card debt peopl prefer pay debt quickli possibl other may want pay debt manag fashion fastest way pay credit card debt would like depend individu credit card repay strategi financi situat,gpt3
65,watch vrporn way watch vr porn use vr porn headset oculu rift htc vive anoth way watch vr porn use desktop laptop vr compat video player vrplayervr picovr also watch vr porn phone tablet app badoinkvr insertio,gpt3
66,beyond earth vr experiencethat let explor far reach solar system experi youll step boot space explor journey differ planet solar system youll explor ici saturn volcan jupit mysteri moon neptun youll also journey planet earth explor ocean forest mountain,gpt3
67,explor chernobyl exclus zone â° top exclus zone landscap forest field hill seen east horizon mark ukrain chernobyl nuclear power plant popular tourist destin,gpt3
68,see site dday invas â° visit beach normandi experi dday invas everi angl view liber pari eiffel tower view battl caen omaha air,gpt3
69,explor disney new star war land â° disney newest star war land open disneyland resort anaheim california get â° view area watch follow video,gpt3
70,ski austria soelden resort soelden ski resort austria overlook soelden valley soelden hochalpen resort four ski lift take visitor metr ft altitud km mi pist skier level experi,gpt3
71,fli wwi fighter plane take sky world war fighter plane thrill aerial warfar adventur fli danger sky dodg enemi fire hope bring war enemi doorstep experi thrill dogfight nailbit dogfight battl aircraft skyhigh skirmish,gpt3
72,ride along hogwart expressand explor richli illustr world harri potter steami summer day harri potter philosopher’ stone student board hogwart express travel new school fulli illustr storybook follow journey express speed along track stop import station along way student make new school time meet interest charact way find enchant tale,gpt3
73,dna key protect earth tallest speci dna doesnt seem key protect earth tallest speci,gpt3
74,one india biggest bank rescu govern one india biggest bank state bank india sbi rescu govern sbi branch nationalis govern said would provid loan equiti rs crore around billion bank move come countri bank sector face liquid crisi govern said also provid relief bank need indian bank sector hit number problem recent month includ liquid crisi govern tri reviv sector provid assist bank,gpt3
75,india top court strike ban cryptocurr trade suprem court india tuesday struck ban cryptocurr trade say tradit financi sector allow monopol market court’ rule overturn govern rule prohibit trade cryptocurr open door digit currenc trade freeli countri rule major victori cryptocurr commun india face extens regul govern “the cryptocurr space still nascent stage author must hinder develop impos restrict would stifl innovation” said ajay chopra partner law firm khaitan co court’ rule follow monthslong legal battl govern sever cryptocurr exchang exchang argu ban unconstitut govern author regul digit currenc court’ rule like pave way increas invest cryptocurr india one world’ largest economi,gpt3
76,appl final open first store india next year appl announc tuesday open first store india new store locat citi bengaluru “appl commit grow india” said amit agarw senior vice presid india south asia appl “we thrill open first store bangalor provid custom citi beyond access innov product services” appl expand rapidli india secondlargest smartphon maker samsung first quarter year indian iphon sale surpass chines iphon sale first time,gpt3
77,india silicon valley use tech tackl trafficwo india silicon valley use technolog tackl traffic woe,gpt3
78,india increasingli global perspect beauti patriarchi still loom larg india retrograd gender stereotyp still govern way peopl see present women often seen innat beauti men must cater tradit notion feminin hope seen attract men women result mani indian women suffer debilit selfconsci impact profession social life india increas global perspect beauti howev slowli begin challeng damag gender norm recent year burgeon movement toward selflov bodi posit help break neg percept women bodi help creat posit environ women express beauti uncompromis way still much progress made india increas accept women beauti mark major turn point fight gender equal,gpt3
79,fact check donald trump made fals claim last two week februari donald trump made fals claim last two week februari,gpt3
80,india identifi coronaviru case global infect top indian health offici identifi case coronaviru global infect includ one death accord statement countri ministri health statement said case link two travelrel case saudi arabia ministri said risk peopl india low,gpt3
81,trump stumbl first effort control viru respons fear spread market fall first attempt control respons viru presid donald trump stumbl accord report friday trump issu emerg declar thursday author use militari resourc help stem spread viru aid told wall street journal frustrat slow respons feder agenc dow jone industri averag plung point friday morn biggest oneday drop histori sp lost point nasdaq composit shed point like presid rooki said sen john cornyn rtx interview cb cnn,gpt3
82,trump put penc charg us coronaviru respons us vice presid mike penc name lead respons coronaviru kill peopl,gpt3
83,brought baton insid mosqu victim recount delhi worst sectarian violenc decad sunday time saffronclad men attack muslim attend prayer mosqu indian capit sunday leav peopl injur worst sectarian violenc decad attack delhi nation capit come day commun tension exacerb report poster insult hindu god anoth part citi muslim minor india target seri attack recent year muslim make around countri popul mohammad shafi yearold student mosqu time attack said saw men saffron robe wield baton brought baton insid mosqu start randomli hit peopl peopl scream bleed shafi told hindustan time read brought baton insid mosqu victim recount delhi worst sectarian violenc decad,gpt3
84,big tech honeymoon world secondlargest internet market end honeymoon come end world top technolog compani facebook googl amazon face increas scrutini india world secondlargest internet market sinc begin year india antitrust regul file complaint facebook googl amazon accus creat monopoli april india top court rule googl must stop display search result certain queri subsidiari youtub indian govern also investig facebook acquisit whatsapp messag app one billion user scrutini come india internet user continu switch mobil devic india becam world fastestgrow mobil internet user market statement facebook said commit work indian govern regul foster free open internet googl said complet disagre indian regul accus censor anyon india continu make sure youtub avail everywher countri googl spokesperson said amazon said statement fulli respect rule regul india,gpt3
85,dead least injur new delhi clash amid trump visit least peopl injur includ seriou condit clash protest polic new delhi runup us presid donald trump visit death toll clash rose young man found dead ramlila maidan mr trump hold joint press confer prime minist narendra modi offici said trump visit violencehit area bbc sanjoy majumd delhi say violenc erupt polic tri dispers gather thousand protest conven oppos mr trump visit polic use water cannon tear ga rubber bullet dispers protest respond stone firebomb polic said bbc rajesh ahuja new delhi say widespread belief among mani indian us done enough help deal econom problem correspond add mr trump due hold joint press confer prime minist modi central reserv polic forc crpf train academi delhi bbc subir bhatia mumbai say protest mr trump new delhi feel carniv atmospher,gpt3
86,holi celebr face mask color explos amid coronaviru fear india holi festiv color celebr tuesday amid fear coronaviru pandem festiv believ origin hindu religion celebr face mask color explos public health offici india warn peopl avoid close contact other festiv urg get vaccin coronaviru sever outbreak coronaviru around world peopl die viru world health organ warn pandem still grow could becom global threat,gpt3
87,aboard india joy toy train could delight ride toy train scenic countrysid that exactli passeng expect board india color toy train,gpt3
88,indian mp nation gloriou tradit religi toler shred bjp mp subhash chandra garg said liberalis indian societi erod countri gloriou tradit religi toler garg made remark speak function organis commemor martyr bhopal ga tragedi garg said grow intoler toward differ religion countri said govern must take measur protect religi divers countri,gpt3
89,india citizenship law cross line india citizenship law allow certain immigr legal resid countri year appli citizenship cross line law discrimin immigr mostli lower cast tribal often elig due criteria base race andor resid law subject immigr higher level scrutini make difficult access basic right benefit enjoy citizen india repeal discriminatori law andrew carr india’ citizenship law discrimin immigr mostli lower cast tribal often elig due criteria base race andor resid law subject immigr higher level scrutini make difficult access basic right benefit enjoy citizen india repeal discriminatori law provid equal right benefit immigr regardless race resid,gpt3
90,india world leader internet shutdown novemb india world leader internet shutdown month indian author shut websit includ news channel ndtv govern said shutdown respons alleg antin content websit,gpt3
91,one protect syrian kid bomb group least tri give skill cope flee home syria mani children found alon new frighten world group volunt sweden work give tool cope make life “no one protect syrian kid bomb least tri give skill cope” say anna höglund one volunt anna colleagu start project call “pathway hope” hear plight refuge children sweden “some kid never seen librari play kid age” anna say visit local school volunt work equip children critic life skill literaci numeraci problemsolv “we want kid know make life themselves” anna say hope skill children learn help return home syria “some kid lot” anna say “we want give hand hand out”,gpt3
92,saudi arabia detain senior member royal famili saudi govern detain senior member royal famili includ power crown princ father king amid ongo crackdown oppon monarchi,gpt3
93,turkey russia announc ceasefir northwest syria turkey russia announc ceasefir northwest syria turkey russia announc ceasefir northwest syria turkey russia announc ceasefir northwest syria turkey russia announc ceasefir northwest syria turkey russia announc ceasefir northwest syria turkey russia announc ceasefir northwest syria,gpt3
94,world citi worst air pollut india new delhi mumbai two pollut citi india air qualiti level larg violat world health organisation’ guidelin accept level,gpt3
95,coronaviru outbreak could devast poorer countri coronaviru type viru caus respiratori ill deadli coronavirus highli contagi easili spread person person poor countri wellequip respond outbreak could see major increas death well signific econom hit,gpt3
96,snake venom made lab could save mani live scientist creat venom variant harmless insect cell could help treat rang diseas venom anim kill injur human venom abl caus human harm harmless insect cell labmad venom variant could help save live provid relief condit asthma chronic pain research say studi publish journal natur biotechnolog use genet modifi ordinari bee produc venom variant target human cell lab venom variant effect damag human cell bee venom variant target human cell labmad venom variant could help save live provid relief condit asthma chronic pain research say studi reveal human cell good target venom withstand damag cell anim venom variant target human cell could applic develop new drug treat condit asthma chronic pain,gpt3
97,australian offici met ivanka trump barr last week test posit coronaviru senior australian offici met ivanka trump barr last week test posit coronaviru countri health minist say offici identifi latest person diagnos viru kill peopl sinc octob australian broadcast corpor abc said offici believ first person infect countri health minist greg hunt said offici given antivir drug seriou stabl condit weve clear come australia visitor student work youv got take step protect viru hunt said viru prevent simpli follow simpl step hunt ad australian govern work hard contain viru us presid donald trump said daughter ivanka husband jare kushner would travel australia help respons viru ivanka trump kushner advis presid offici symptom start thursday indic contract viru travel hunt said,gpt3
98,warmer weather help fight coronaviru singapor australia suggest mayb recent studi singapor australia found although weather may warmer coronaviru still spread rapidli,gpt3
99,tom hank rita wilson diagnos coronaviru hollywood star tom hank rita wilson diagnos coronaviru husband wife team confirm friday pair said “do well” admit hospit california treatment pledg help fight viru hank wilson latest string highprofil figur affect viru kill peopl across world sinc emerg march actor also reveal play role upcom movi “the post” set day lead public pentagon paper “it’ interest it’ time retrospect thing seem realli small moment look realli big” hank said “and one things”,gpt3
100,crazi panic buy forc store limit purchas toilet paper mask close palladium group llc owner cv health said would limit custom buy need respons panic buy suppli like toilet paper mask march ap there lot panic buy go right suppli like toilet paper mask store limit much peopl buy palladium group llc own cv health said would limit custom buy need respons panic buy suppli like crazi niccolò paganini spokesman european arm chain said phone origin intent react happen ground paganini say clear long measur place,gpt3
